Queries,Product_link,Product_title,Image_link,Product_description
Frigidaire 5304461262 Dryer Maintenance Kit,https://www.amazon.com/Frigidaire-5304461262-Dryer-Maintenance-Kit/dp/B00DM8L18C/ref=sr_1_1?crid=3I4TRZH23S0IO&dib=eyJ2IjoiMSJ9.a7278o1Vo9Id_qXvG8CzNlBC0STEZSxVQwyp5AlkU5Mlj9kMyP1Rkm2ZAWkBVIgaAemv602i71mEkgDvZsGti3DGY9a2TeGYnFH31-7AvoHEIAeJQUAHcqy-cjOI_j-cwJhQhAj2JYA8ZSp6Sf9UMw.AdXn7-SIguUBeayMQtAa0deFQqNHuPJQinDOUqwr7v0&dib_tag=se&keywords=Frigidaire+5304461262+Dryer+Maintenance+Kit&qid=1745619000&sprefix=frigidaire+5304461262+dryer+maintenance+kit%2Caps%2C170&sr=8-1,Frigidaire 5304461262 Dryer Maintenance Kit,https://m.media-amazon.com/images/I/81viBkC9iDL._AC_SX679_.jpg,Brand	Broan Color	white Item Weight	1 Pounds UPC	638876883382 612058426550 Global Trade Identification Number	00638876883382 Manufacturer model # 5304461262 Genuine Replacement Part Frigidair item Manufacturer model # 5304461262 Genuine Replacement Part Whirlpool item  Brand	‎Broan Color	‎white Item Weight	‎1 Pounds UPC	‎638876883382 612058426550 Global Trade Identification Number	‎00638876883382 Manufacturer	‎Broan Brand Name	‎Broan Model Info	‎5304461262 Item Weight	‎1 pounds Product Dimensions	‎1. 5 x 2. 5 x 3. 5 inches Item model number	‎5304461262 Is Discontinued By Manufacturer	‎No Part Number	‎5304461262 Batteries Included? ‎No Batteries Required? ‎No
Frigidaire 5304461262 Dryer Maintenance Kit,https://www.amazon.com/MFG-5304461262-Replacement-Frigidaire-Dryer/dp/B0F1DB7KDQ/ref=sr_1_2?crid=3I4TRZH23S0IO&dib=eyJ2IjoiMSJ9.a7278o1Vo9Id_qXvG8CzNlBC0STEZSxVQwyp5AlkU5Mlj9kMyP1Rkm2ZAWkBVIgaAemv602i71mEkgDvZsGti3DGY9a2TeGYnFH31-7AvoHEIAeJQUAHcqy-cjOI_j-cwJhQhAj2JYA8ZSp6Sf9UMw.AdXn7-SIguUBeayMQtAa0deFQqNHuPJQinDOUqwr7v0&dib_tag=se&keywords=Frigidaire+5304461262+Dryer+Maintenance+Kit&qid=1745619000&sprefix=frigidaire+5304461262+dryer+maintenance+kit%2Caps%2C170&sr=8-2,MFG #5304461262 Replacement for Frigidaire Dryer - Preventive Maintenance Kit,https://m.media-amazon.com/images/I/31tmuiurk8L._AC_SX425_.jpg,Manufacturer        ‎UGIENRHV Part Number        ‎MFG#5304461262 MFG #5304461262 Replacement for Frigidaire Dryer - Preventive Maintenance Kit
Frigidaire 5304461262 Dryer Maintenance Kit,https://www.amazon.com/Frigidaire-Factory-5304461262-1261075-Dryer/dp/B01KSEGS8K/ref=sr_1_3?crid=3I4TRZH23S0IO&dib=eyJ2IjoiMSJ9.a7278o1Vo9Id_qXvG8CzNlBC0STEZSxVQwyp5AlkU5Mlj9kMyP1Rkm2ZAWkBVIgaAemv602i71mEkgDvZsGti3DGY9a2TeGYnFH31-7AvoHEIAeJQUAHcqy-cjOI_j-cwJhQhAj2JYA8ZSp6Sf9UMw.AdXn7-SIguUBeayMQtAa0deFQqNHuPJQinDOUqwr7v0&dib_tag=se&keywords=Frigidaire+5304461262+Dryer+Maintenance+Kit&qid=1745619000&sprefix=frigidaire+5304461262+dryer+maintenance+kit%2Caps%2C170&sr=8-3,Frigidaire Factory Oem 5304461262 For 1261075 Dryer Prev Maint Kit,https://m.media-amazon.com/images/I/6138oat6hmL._AC_SX425_.jpg,Item Weight	‎2 pounds Package Dimensions	‎15. 9 x 6. 3 x 2. 9 inches Is Discontinued By Manufacturer	‎No
Frigidaire 5304461262 Dryer Maintenance Kit,https://www.amazon.com/Durable-5303281153-134503600-Bearing-Replacement/dp/B07YNGGT3N/ref=sr_1_4?crid=3I4TRZH23S0IO&dib=eyJ2IjoiMSJ9.a7278o1Vo9Id_qXvG8CzNlBC0STEZSxVQwyp5AlkU5Mlj9kMyP1Rkm2ZAWkBVIgaAemv602i71mEkgDvZsGti3DGY9a2TeGYnFH31-7AvoHEIAeJQUAHcqy-cjOI_j-cwJhQhAj2JYA8ZSp6Sf9UMw.AdXn7-SIguUBeayMQtAa0deFQqNHuPJQinDOUqwr7v0&dib_tag=se&keywords=Frigidaire+5304461262+Dryer+Maintenance+Kit&qid=1745619000&sprefix=frigidaire+5304461262+dryer+maintenance+kit%2Caps%2C170&sr=8-4,[Upgraded] BlueStars 5303281153 & 134503600 Dryer Rear Bearing - Compatible with Frigidaire & Kenmore Dryers - Replaces PS459829 AP2142648 131777700 PS1148434 134163400,https://m.media-amazon.com/images/I/61KFIX-zWvL._SX466_.jpg,"Brand	BlueStars Material	Stainless Steel Item dimensions L x W x H	1 x 1 x 1 inches Bearing Number	5303281153 Bearing Type	Ball Bearing IMPORTANT NOTE: Please check the model number carefully before ordering. You can send us your dryer model number, we can help you confirm if it fits or not. FULL SET: Includes 1 x 5303281153 Dryer Rear Drum Bearing (one bearing, one ball shaft, one ball bearing, one ball bearing retainer, a small tube of high temperature lubricant and installation screws), 1 x 134503600 Dryer Drum Belt (87. 75” length x 0. 25” width). PERFECT REPLACEMENT: ► 5303281153 replaces part numbers: PS459829, AP2142648, 1851, 5303281153, 08015113, 08015324, 131378400, 131777700, 137088600, 137088620, 137088630, 3281019, 3281020, 3281153, 5303281019, 5303281020, 5303281153, 5303286875, 8015113, 8015324, 902088, Q000022224, Q000142850, Q000500537, Q142850, WQ142850, WQ22224, WQ500537. ►134503600 replaces part numbers: PS1148434, AP3865318, 1156784, 134503600, 134163400, 5303283471, F148270-000, F1482740-000, AH1148434, EA1148434 EASY TO INSTALL: Compatible with most top name brands (Frigidaire, Gibson, Kenmore, Tappan, Kelvinator, Westinghouse, Crosley, Electrolux). Fits models: MDG336MBW2, MDG336RED0, MDG336RED1, MDG336RES0, MDG336RES1, MDG336RES2, MDG336REW0, MDG336REW1, MDG436RBD0, MDG436RBD1, MDG436RBW1, LEQ1442ES1, LEQ1452KS0, LEQ2152EE0, LEQ2152EE1, LEQ2152HS0, LEQ6000ES0, LEQ6000ES1, LEQ6000ES2, etc. PREMIUM QUALITY: The replacement parts are made from durable high-quality material and well-tested by the manufacturer - Meets OEM standards - Ensure long-lasting and effective performance. These parts fix the following symptoms: Noisy | Will not tumble | Marks left on clothes | Will Not Start | No heat or not enough heat. Unplug your dryer before you begin this repair"
Frigidaire 5304461262 Dryer Maintenance Kit,https://www.amazon.com/Frigidaire-5304461262-Appliance-1992-2001-1261075/dp/B0F3TK66BY/ref=sr_1_5?crid=3I4TRZH23S0IO&dib=eyJ2IjoiMSJ9.a7278o1Vo9Id_qXvG8CzNlBC0STEZSxVQwyp5AlkU5Mlj9kMyP1Rkm2ZAWkBVIgaAemv602i71mEkgDvZsGti3DGY9a2TeGYnFH31-7AvoHEIAeJQUAHcqy-cjOI_j-cwJhQhAj2JYA8ZSp6Sf9UMw.AdXn7-SIguUBeayMQtAa0deFQqNHuPJQinDOUqwr7v0&dib_tag=se&keywords=Frigidaire+5304461262+Dryer+Maintenance+Kit&qid=1745619000&sprefix=frigidaire+5304461262+dryer+maintenance+kit%2Caps%2C170&sr=8-5,For Frigidaire 5304461262 Appliance Dryer Maint Kit 1992-2001 1261075 AH1...,https://m.media-amazon.com/images/I/513hMd3SgfL._AC_SX425_.jpg,For Frigidaire 5304461262 Appliance Dryer Maint Kit 1992-2001 1261075 AH1. . . Keep your appliance running smoothly with the 5304461262 maintenance kit designed for dryers from 1992 to 2001. Includes essential components like 1261075 and AH1 to ensure proper upkeep and longevity of your appliance. Enhance your culinary experience! Maintain your tools’ peak performance with our high-quality accessories. Check dimensions and photos for accurate compatibility. For a precise fit and wise selection. make sure to thoroughly check the product’s dimensions and review the accompanying photos. Manufacturer	‎FOLIAGE Part Number	‎5304461262 Item model number	‎5304461262 Size	‎Large Color	‎Multicolor
"Teflon Replacement Hot Plate Cover - 8""W X 15""L",https://www.amazon.com/Teflon-Replacement-Hot-Plate-Cover/dp/B00D9UO8XI/ref=sr_1_1?crid=2OORM9LT0W4FV&dib=eyJ2IjoiMSJ9.OhBQiD9ZHy6CuEKDw0uTDdAiabM5Lf9HWN7GjfqZAQJEU19hrPhg3rTos5hF20uHgDIRwSVRqfXVOWRm7ppgBg.FzmOMuqADdrHvLlt2OSDGQswKtX-FehLpGdHLLRA6hw&dib_tag=se&keywords=Teflon+Replacement+Hot+Plate+Cover+-+8%22W+X+15%22L&qid=1745619288&sprefix=teflon+replacement+hot+plate+cover+-+8+w+x+15+l%2Caps%2C134&sr=8-1,"Teflon Replacement Hot Plate Cover - 8""W X 15""L",https://m.media-amazon.com/images/I/51v3jJlpTDL._SX342_.jpg,"Protects your employees Prevents film from sticking to the heat element Package Dimensions ‏ : ‎ 15. 94 x 8. 39 x 0. 91 inches; 1. 6 ounces Date First Available ‏ : ‎ April 18, 2017 Manufacturer ‏ : ‎ Screen Gems Inc ASIN ‏ : ‎ B00D9UO8XI Best Sellers Rank: #215,843 in Industrial & Scientific (See Top 100 in Industrial & Scientific) #10 in Lab Hot Plates"
"Teflon Replacement Hot Plate Cover - 8""W X 15""L",https://www.amazon.com/Teflon-Heat-Seal-Cover-8X15/dp/B08WZ6G3ZK/ref=sr_1_2?crid=2OORM9LT0W4FV&dib=eyJ2IjoiMSJ9.OhBQiD9ZHy6CuEKDw0uTDdAiabM5Lf9HWN7GjfqZAQJEU19hrPhg3rTos5hF20uHgDIRwSVRqfXVOWRm7ppgBg.FzmOMuqADdrHvLlt2OSDGQswKtX-FehLpGdHLLRA6hw&dib_tag=se&keywords=Teflon%2BReplacement%2BHot%2BPlate%2BCover%2B-%2B8%22W%2BX%2B15%22L&qid=1745619288&sprefix=teflon%2Breplacement%2Bhot%2Bplate%2Bcover%2B-%2B8%2Bw%2Bx%2B15%2Bl%2Caps%2C134&sr=8-2&th=1,Teflon Heat Seal Cover 8X15 - Food Service/Meat Department - Keeps Wrap from Sticking (1 Cover),https://m.media-amazon.com/images/I/51-iSzflmsL._AC_SY450_.jpg,"Material	Polytetrafluoroethylene Color	Brown Brand	Cozzini Cutlery Imports Item Weight	0. 08 Kilograms Shape	Square 8X15 Teflon Heat Seal Cover - Keep wrap from Sticking to the Hot Plate Save BIG with a 3 Pack - Great for Grocery Stores, Butchers, Meat Wrapping Operations Non-Stick Coating keeps your Work Flow Smooth and Organized Cozzini Cutlery Imports - Trusted in the Meat and Food Service Business for Generations Satisfaction Guaranteed | 30 Day Free Returns. If you are not 100% satisfied with your purchase, simply return within 30 Days. We will pay for your return shipping too!"
"Teflon Replacement Hot Plate Cover - 8""W X 15""L",https://www.amazon.com/Teflon-Heat-Seal-Cover-8X15/dp/B0CKRV8J34/ref=sr_1_3?crid=2OORM9LT0W4FV&dib=eyJ2IjoiMSJ9.OhBQiD9ZHy6CuEKDw0uTDdAiabM5Lf9HWN7GjfqZAQJEU19hrPhg3rTos5hF20uHgDIRwSVRqfXVOWRm7ppgBg.FzmOMuqADdrHvLlt2OSDGQswKtX-FehLpGdHLLRA6hw&dib_tag=se&keywords=Teflon+Replacement+Hot+Plate+Cover+-+8%22W+X+15%22L&qid=1745619288&sprefix=teflon+replacement+hot+plate+cover+-+8+w+x+15+l%2Caps%2C134&sr=8-3,Teflon Heat Seal Cover 8X15 - Food Service/Meat Department - Keeps Wrap from Sticking (3 Pack),"https://m.media-amazon.com/images/I/51Jzf+AzrqL._AC_SX425_PIbundle-3,TopRight,0,0_SH20_.jpg","Material	Polytetrafluoroethylene Color	Beige Brand	Generic Shape	Square Number of Pieces	3, 8"
"Teflon Replacement Hot Plate Cover - 8""W X 15""L",https://www.amazon.com/Teflon-Replacement-Hot-Plate-Cover/dp/B06ZZXB2SY/ref=sr_1_4?crid=2OORM9LT0W4FV&dib=eyJ2IjoiMSJ9.OhBQiD9ZHy6CuEKDw0uTDdAiabM5Lf9HWN7GjfqZAQJEU19hrPhg3rTos5hF20uHgDIRwSVRqfXVOWRm7ppgBg.FzmOMuqADdrHvLlt2OSDGQswKtX-FehLpGdHLLRA6hw&dib_tag=se&keywords=Teflon+Replacement+Hot+Plate+Cover+-+8%22W+X+15%22L&qid=1745619288&sprefix=teflon+replacement+hot+plate+cover+-+8+w+x+15+l%2Caps%2C134&sr=8-4,"Teflon Replacement Hot Plate Cover - 6""W X 9""L",https://m.media-amazon.com/images/I/614-C1YjpvL._SX342_.jpg,Made of Teflon to prevent sticking Can be easily cleaned with a damp cloth Prevents melting of film on to hot plate
"Teflon Replacement Hot Plate Cover - 8""W X 15""L",https://www.amazon.com/TOPPERFUN-Resistant-Reusable-Install-Supplies/dp/B0DKBFVPYB/ref=sr_1_5?crid=2OORM9LT0W4FV&dib=eyJ2IjoiMSJ9.OhBQiD9ZHy6CuEKDw0uTDdAiabM5Lf9HWN7GjfqZAQJEU19hrPhg3rTos5hF20uHgDIRwSVRqfXVOWRm7ppgBg.FzmOMuqADdrHvLlt2OSDGQswKtX-FehLpGdHLLRA6hw&dib_tag=se&keywords=Teflon%2BReplacement%2BHot%2BPlate%2BCover%2B-%2B8%22W%2BX%2B15%22L&qid=1745619288&sprefix=teflon%2Breplacement%2Bhot%2Bplate%2Bcover%2B-%2B8%2Bw%2Bx%2B15%2Bl%2Caps%2C134&sr=8-5&th=1,TOPPERFUN Plate Cover Heat Resistant Wrap Cover for Platen Reusable Easy Install 15x15 Inches Machine Cover Supplies,https://m.media-amazon.com/images/I/51QpRqqIaWL._AC_SY450_.jpg,"Supply--portable and lightweight design, this heating plate protective cover is convenient to carry to where you need,heating plate protective cover Machine parts--simple design and easy to use, made from chemical fiber, tpfe, is very easy to install, cover Cover for --excellent workmanship ensures it to durable, with durable design, highly wear-resistant,protective cover for Supplies--using a non-stick surface, is very easy to clean the lid and simply wipe it with a damp cloth to any ,protector cover Tool cover--the protective cover can be used to protect the upper plate from scratches, residue, and adhesives,cover for"
Frigidaire 316448700 Light Switch,https://www.amazon.com/5304515139-Genuine-Original-Equipment-Manufacturer/dp/B07D7BB72D/ref=sr_1_1?crid=22PXL5XPLBBZU&dib=eyJ2IjoiMSJ9.qkn0jmSxniHMfzk2-wx60UW6CF0c63vHBQeg64njmIWhRiUlyr2Ro58E7J-h70M6ueZyTkyjVK-TUN5DFue2fFWSIJDldqbx_jHhaH1t2YOaEfNzdjo1vwEIY4wgUBK6e5krxyY2mS12Scxezru_-yvx43wsq2b4T3aWrulE2RaAswYtlU7w1K-CFFTR7fRtYZXGlF0AMEGvpmWV7Smwe4i4QP4vkRmKPGnn3pDK4WM.9LKcDhOudDRmJNKqqwlujp2Qs6paIvAIz6rMvCD3QNk&dib_tag=se&keywords=Frigidaire+316448700+Light+Switch&qid=1745619591&sprefix=frigidaire+316448700+light+switch%2Caps%2C145&sr=8-1,5304515139 Range Oven Light Rocker Switch (Black) Genuine Original Equipment Manufacturer (OEM) Part Black,https://m.media-amazon.com/images/I/51DR8GQLYzL._AC_SX522_.jpg,"Operation Mode	manual Contact Type	Normally Open Connector Type	2 Pin Brand	Frigidaire Terminal	Screw Circuit Type	1-way Actuator Type	Rocker Contact Material	Conductive Material Number of Positions	2 Control Method	Touch  Operation Mode	‎manual Contact Type	‎Normally Open Connector Type	‎2 Pin Brand	‎Frigidaire Terminal	‎Screw Circuit Type	‎1-way Actuator Type	‎Rocker Contact Material	‎Conductive Material Number of Positions	‎2 Control Method	‎Touch Connectivity Protocol	‎X-10 Color	‎Black Unit Count	‎1. 0 Count Number of Items	‎1 Manufacturer	‎Frigidaire Brand Name	‎Frigidaire Part Number 5304515139 (AP6329682) replaces 316448700, 316005602, 316005612, 316118100, 316118103, 316246001, 316263601, 5304512726, 5304515643."
Frigidaire 316448700 Light Switch,https://www.amazon.com/Frigidaire-5304527841-Rocker-Switch/dp/B0B8MFH6NT/ref=sr_1_2?crid=22PXL5XPLBBZU&dib=eyJ2IjoiMSJ9.qkn0jmSxniHMfzk2-wx60UW6CF0c63vHBQeg64njmIWhRiUlyr2Ro58E7J-h70M6ueZyTkyjVK-TUN5DFue2fFWSIJDldqbx_jHhaH1t2YOaEfNzdjo1vwEIY4wgUBK6e5krxyY2mS12Scxezru_-yvx43wsq2b4T3aWrulE2RaAswYtlU7w1K-CFFTR7fRtYZXGlF0AMEGvpmWV7Smwe4i4QP4vkRmKPGnn3pDK4WM.9LKcDhOudDRmJNKqqwlujp2Qs6paIvAIz6rMvCD3QNk&dib_tag=se&keywords=Frigidaire+316448700+Light+Switch&qid=1745619591&sprefix=frigidaire+316448700+light+switch%2Caps%2C145&sr=8-2,Frigidaire 5304527841 Range Rocker Switch,https://m.media-amazon.com/images/I/61Zu6fSWSYL._AC_SX522_.jpg,"Current Rating	10 Amps Operating Voltage	250 Volts Contact Type	Normally Open Brand	Frigidaire Terminal	Blade Item dimensions L x W x H	1 x 1 x 1 inches Circuit Type	1-way Actuator Type	Rocker Contact Material	Copper International Protection Rating	IP00 This part is compatible with models including; FEF357BAWF,FEF357BAWC,FEF357BAWB,FEF357BAWE,FEF357BAWD,FEF357BAWA,FED365ESC,TEF383BCDB,FED365ESD,FED365ESE,FED365ESF,FFEW2425QWC,FFEW2425QWB,FFEW2425QWA,79097471790,FED365ESB,TEF383BCDA,CRG3160GWWC,CRG3160GWWD,CRG3160GWWE,CRG3160GWWF,CRG3160GWWA,CRG3160GWWB,FFEF3013LBH,FFEF3013LBG,FFEF3013LBF,FFEF3013LBK,FFEF3013LBJ,79093003310,FEF387CCTE,FEF387CCTF,FFGF3052TWA,FEF387CCTA,FEF387CCTB,FEF387CCTC,FEF387CCTD,FFEF3013LBA,79093003315,79093003314 This Is A Manufacturer Substitution. Part May Differ In Appearance But Is A Functional Equivalent To Prior Parts Including; 5304515139,316448700,316005612,316118100,316005602,316118103,316246001,5304512726,5304515643 Genuine Original Equipment Manufacturer (Oem) Part. This Oven Light Rocker Switch (Part Number 5304527841) Is For Ranges Shut Off Electrical Power To The Range Before Repair  Current Rating	‎10 Amps Operating Voltage	‎250 Volts Contact Type	‎Normally Open Brand	‎Frigidaire Terminal	‎Blade Item dimensions L x W x H	‎1 x 1 x 1 inches Circuit Type	‎1-way Actuator Type	‎Rocker Contact Material	‎Copper International Protection Rating	‎IP00 Number of Positions	‎2 Control Method	‎Touch Connectivity Protocol	‎X-10 Wattage	‎2500 watts Unit Count	‎1. 0 Count Number of Items	‎1 Manufacturer	‎Frigidaire UPC	‎881298147437 Brand Name	‎Frigidaire Model Info	‎5304527841 Item Weight	‎0. 176 ounces Product Dimensions	‎1 x 1 x 1 inches Item model number	‎5304527841 Part Number	‎5304527841 Included Components	‎Single Frigidaire 5304527841 Range Rocker Switch Batteries Included? ‎No Batteries Required? ‎No"
Frigidaire 316448700 Light Switch,https://www.amazon.com/LONYE-316445501-Replacement-Frigidaire-Electrolux/dp/B0B5WH9T4Q/ref=sr_1_3?crid=22PXL5XPLBBZU&dib=eyJ2IjoiMSJ9.qkn0jmSxniHMfzk2-wx60UW6CF0c63vHBQeg64njmIWhRiUlyr2Ro58E7J-h70M6ueZyTkyjVK-TUN5DFue2fFWSIJDldqbx_jHhaH1t2YOaEfNzdjo1vwEIY4wgUBK6e5krxyY2mS12Scxezru_-yvx43wsq2b4T3aWrulE2RaAswYtlU7w1K-CFFTR7fRtYZXGlF0AMEGvpmWV7Smwe4i4QP4vkRmKPGnn3pDK4WM.9LKcDhOudDRmJNKqqwlujp2Qs6paIvAIz6rMvCD3QNk&dib_tag=se&keywords=Frigidaire+316448700+Light+Switch&qid=1745619591&sprefix=frigidaire+316448700+light+switch%2Caps%2C145&sr=8-3,LONYE 316445501 Range Oven Door Light Switch Replacement for Frigidaire Electrolux Kenmore Range 316407101 318089917 AP3851661 AH1146808,https://m.media-amazon.com/images/I/61Cr2LmtVYL._AC_SX425_.jpg,"💙Package includes 1 pc 316445501 Range Oven Door Switch 💙316445501 replaces 1155411, 316407101, 318089912, 318089915, 318089917, 7316445501, AH1146808, AP3851661, AH1146808, EA1146808, PS1146808. 💙Oven door switch 316445501 shuts the oven light off when you close the oven door. 💙 4 Terminal Double Contact Switch 💙The switch works with the brand: Frigidaire Electrolux Kenmore. Manufacturer	‎LONYE Part Number	‎316445501 Item Weight	‎0. 634 ounces Package Dimensions	‎4. 13 x 2. 95 x 0. 83 inches Batteries Included? ‎No Batteries Required? ‎No"
Frigidaire 316448700 Light Switch,https://www.amazon.com/216822900-Refrigerator-DTAIR-Replacement-Frigidaire/dp/B0CBYS8G2V/ref=sr_1_4?crid=22PXL5XPLBBZU&dib=eyJ2IjoiMSJ9.qkn0jmSxniHMfzk2-wx60UW6CF0c63vHBQeg64njmIWhRiUlyr2Ro58E7J-h70M6ueZyTkyjVK-TUN5DFue2fFWSIJDldqbx_jHhaH1t2YOaEfNzdjo1vwEIY4wgUBK6e5krxyY2mS12Scxezru_-yvx43wsq2b4T3aWrulE2RaAswYtlU7w1K-CFFTR7fRtYZXGlF0AMEGvpmWV7Smwe4i4QP4vkRmKPGnn3pDK4WM.9LKcDhOudDRmJNKqqwlujp2Qs6paIvAIz6rMvCD3QNk&dib_tag=se&keywords=Frigidaire+316448700+Light+Switch&qid=1745619591&sprefix=frigidaire+316448700+light+switch%2Caps%2C145&sr=8-4,216822900 216998000 Refrigerator Freezer Door Light Switch by DTAIR Replacement for Frigidaire Kenmore Refrigerator AP2113900 PS427069,https://m.media-amazon.com/images/I/71+Rjk36dAL._AC_SX425_.jpg,"【PACKAGE】: 1 PC 216822900 Refrigerator Door Light Switch 【REPLACE MODELS】: 216822900 switch replaces for 216998000, 7216822900, 7216998000, 917057, AH427069, AP2113900, EA427069, PS427069. 【CHARACTER】: 2 Terminal square base switch | (1) C, (1) NC | 5 Amp 125VAC, 2. 5Amp 250VAC 【FIT MODELS】:It is compatible with Frigidaire Kenmore(Model Specific Not Universal) 【FUNCTION】: Door switch 216822900 turns the light off when you close the freezer door."
Frigidaire 316448700 Light Switch,https://www.amazon.com/216822900-Light-Switch-Frigidaire-Refrigerator/dp/B0B2DC51Y4/ref=sr_1_5?crid=22PXL5XPLBBZU&dib=eyJ2IjoiMSJ9.qkn0jmSxniHMfzk2-wx60UW6CF0c63vHBQeg64njmIWhRiUlyr2Ro58E7J-h70M6ueZyTkyjVK-TUN5DFue2fFWSIJDldqbx_jHhaH1t2YOaEfNzdjo1vwEIY4wgUBK6e5krxyY2mS12Scxezru_-yvx43wsq2b4T3aWrulE2RaAswYtlU7w1K-CFFTR7fRtYZXGlF0AMEGvpmWV7Smwe4i4QP4vkRmKPGnn3pDK4WM.9LKcDhOudDRmJNKqqwlujp2Qs6paIvAIz6rMvCD3QNk&dib_tag=se&keywords=Frigidaire+316448700+Light+Switch&qid=1745619591&sprefix=frigidaire+316448700+light+switch%2Caps%2C145&sr=8-5,216822900 216998000 Refrigerator Door Light Switch Fits Frigidaire Refrigerator,https://m.media-amazon.com/images/I/51+JDSOZPyL._SX342_.jpg,"Replaces Parts Numbers: 216822900, 216998000, 7216822900, 7216998000, 917057, AH427069, AP2113900, EA427069, PS427069. 2 terminal square base switch 1 (C) 1 (NC) | 5 AMP | 125-250 VAC It is important to disconnect your appliance from the power supply before servicing."
Whirlpool Part Number 4318011,https://www.amazon.com/Whirlpool-Dishwasher-Retainer-Equipment-Manufacturer/dp/B003N5UE8W/ref=sr_1_1?crid=3CMWWLS2NI4KV&dib=eyJ2IjoiMSJ9.fo-1SoGZQs8lS5M-LRiDyQOFdyY0KFTZbALYQGT0RKKsa_e8FCwJfgJIpajXrnhc.iV8k_aY4YFRmESrbNQ09AzqS4m0l5AcA-RsAzucYtCM&dib_tag=se&keywords=Whirlpool%2BPart%2BNumber%2B4318011&qid=1745619916&sprefix=whirlpool%2Bpart%2Bnumber%2B4318011%2Caps%2C176&sr=8-1&th=1,"Whirlpool Part Number 4396672: CONNECTOR Silver, 1 inch",https://m.media-amazon.com/images/I/6100OUbT6cL._AC_SX425_.jpg,Size	1 Inch Material	18/10 Steel Brand	Whirlpool Color	Silver Item dimensions L x W x H	3 x 6 x 0. 25 inches Connector Type	Plug Thread Size	1 inch Number of Pieces	1 Manufacturer	Whirlpool UPC	050946970097 Dishwasher connector The Package Length of the product is 3 inches The Package Width of the product is 6 inches The Package Height of the product is 0. 25 inches  Size	‎1 Inch Material	‎18/10 Steel Brand	‎Whirlpool Color	‎Silver Item dimensions L x W x H	‎3 x 6 x 0. 25 inches Connector Type	‎Plug Thread Size	‎1 inch Number of Pieces	‎1 Manufacturer	‎Whirlpool UPC	‎050946970097 Part Number	‎4396672 Item Weight	‎0. 598 ounces Product Dimensions	‎3 x 6 x 0. 25 inches Country of Origin	‎USA Item model number	‎4396672 Style	‎CONNECTOR Item Package Quantity	‎1 Included Components	‎Connector Batteries Included? ‎No Batteries Required? ‎No Warranty Description	‎30-day returns / 90-day defective returns.
Whirlpool Part Number 4318011,https://www.amazon.com/Siwdoy-8577274-Thermistor-3392519-Whirlpool/dp/B07CTCZ67T/ref=sr_1_2?crid=3CMWWLS2NI4KV&dib=eyJ2IjoiMSJ9.fo-1SoGZQs8lS5M-LRiDyQOFdyY0KFTZbALYQGT0RKKsa_e8FCwJfgJIpajXrnhc.iV8k_aY4YFRmESrbNQ09AzqS4m0l5AcA-RsAzucYtCM&dib_tag=se&keywords=Whirlpool+Part+Number+4318011&qid=1745619916&sprefix=whirlpool+part+number+4318011%2Caps%2C176&sr=8-2,Siwdoy 8577274 Dryer Thermistor and 3392519 Dryer Thermal Fuse Compatible with Whirlpool Dryers,https://m.media-amazon.com/images/I/51riIp8wruL._AC_SX425_.jpg,"Package includes 1 PC 8577274 thermistor; 1 PC 3392519 thermal fuse. Fit for most top name brand dryers (Whirlpool, Maytag, KitchenAid, Inglis) and replaces part numbers 8577274, AP3919451, PS993287, 3390292; 3392519 ,3388651. PREMIUM QUALITY - The replacement part is made from durable high quality material and well-tested by the manufacturer. Non original aftermarket part. Fits OEM Standards! Guaranteed to Exceed OEM Requirements! After Sale Guarantee: Siwdoy takes customer satisfaction very seriously. For any reason you're not completely satisfied, please contact us, our service team will do our best to meet your needs. Manufacturer	‎Siwdoy Part Number	‎Siwdoy 8577274 3392519 Item Weight	‎0. 634 ounces Package Dimensions	‎2. 5 x 2 x 1 inches Country of Origin	‎China Item model number	‎Siwdoy 8577274 3392519 Is Discontinued By Manufacturer	‎No Batteries Included? ‎No Batteries Required? ‎No Warranty Description	‎‎‎1 Yeay Warranty. For any reason you're not completely satisfied, please contact us, our service team will do our best to meet your needs"
